"","indivID2012","ageY","ageM","sex","relHH","relig","married","regionBorn","bioDadinHH","bioDadEduc","bioDadJob","bioMominHH","bioMomEduc","bioMomJob"
"3633","0303070100204306",19,NA,2,3,1,1,3,NA,NA,NA,NA,NA,NA
"3634","0303070100204307",12,NA,1,3,1,1,3,1,98,1,1,98,1
"3635","0303070100206201",36,NA,1,1,1,2,3,NA,NA,NA,NA,NA,NA
"3636","0303070100206202",29,NA,2,2,1,2,3,NA,NA,NA,NA,NA,NA
"3637","0303070100206203",11,NA,2,3,1,1,3,1,96,1,1,98,1
"3638","0303070100206204",8,NA,2,3,NA,NA,3,1,96,1,1,98,1
"3639","0303070100206205",6,NA,1,3,NA,NA,3,1,96,1,1,98,1
"3640","0303070100208101",50,NA,1,1,1,2,3,NA,NA,NA,NA,NA,NA
"3641","0303070100208102",37,NA,2,2,1,2,3,NA,NA,NA,NA,NA,NA
"3642","0303070100208103",12,NA,1,3,1,1,3,1,93,1,1,2,1
"3643","0303070100210001",56,NA,1,1,1,2,3,NA,NA,NA,NA,NA,NA
"3644","0303070100210002",41,NA,2,2,1,2,3,NA,NA,NA,NA,NA,NA
"3645","0303070100210003",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3646","0303070100210004",7,NA,2,3,NA,NA,3,1,3,1,1,5,1
"3647","0303070100210101",91,NA,1,1,1,2,3,NA,NA,NA,NA,NA,NA
"3648","0303070100210102",72,NA,2,2,1,2,3,NA,NA,NA,NA,NA,NA
"3649","0303070100212001",65,NA,1,1,1,2,3,NA,NA,NA,NA,NA,NA
"3650","0303070100212002",55,NA,2,2,1,2,3,NA,NA,NA,NA,NA,NA
"3651","0303070100212003",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3652","0303070100212004",17,NA,2,3,1,1,3,1,93,1,1,98,1
"3653","0303070100212005",13,NA,2,3,1,1,3,1,93,1,1,98,1
"3654","0303070100212006",10,NA,2,3,1,1,3,1,93,1,1,NA,1
"3655","0303070100213801",35,NA,1,1,1,2,3,NA,NA,NA,NA,NA,NA
"3656","0303070100213802",25,NA,2,2,1,2,3,NA,NA,NA,NA,NA,NA
"3657","0303070100213803",NA,43,2,3,NA,NA,3,1,93,1,1,6,1
"3658","0303070100213804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3659","0303070100215601",50,NA,1,1,1,2,3,NA,NA,NA,NA,NA,NA
"3660","0303070100215602",35,NA,2,2,1,2,3,NA,NA,NA,NA,NA,NA
"3661","0303070100215603",18,NA,1,3,1,1,3,1,93,1,1,98,1
"3662","0303070100215604",15,NA,1,3,1,1,3,1,93,1,1,98,1
"3663","0303070100215605",12,NA,1,3,1,1,3,1,93,1,1,98,1
"3664","0303070100215606",9,NA,2,3,NA,NA,3,1,93,1,1,98,1
"3665","0303070100215607",6,NA,2,3,NA,NA,3,1,93,1,1,98,1
"3666","0303070100217401",52,NA,1,1,1,2,3,NA,NA,NA,NA,NA,NA
"3667","0303070100217402",45,NA,2,2,1,2,3,NA,NA,NA,NA,NA,NA
"3668","0303070100217403",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3669","0303070100217404",17,NA,2,3,1,1,3,1,98,1,1,3,1
"3670","0303070100217405",8,NA,2,3,NA,NA,3,1,98,NA,NA,NA,NA
"3671","0303070100217406",80,NA,2,5,1,6,3,NA,NA,NA,NA,NA,NA
"3672","0303080161700301",62,NA,1,1,1,2,3,NA,NA,NA,NA,NA,NA
"3673","0303080161700302",40,NA,2,2,1,2,3,NA,NA,NA,NA,NA,NA
"3674","0303080161700303",17,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3675","0303080161700304",14,NA,2,3,1,1,3,1,93,1,1,98,1
"3676","0303080161700305",10,NA,1,3,1,1,3,1,93,1,1,98,1
"3677","0303080161700306",6,NA,1,3,NA,NA,3,1,93,1,1,98,1
"3678","0303080161701801",60,NA,1,1,4,2,3,NA,NA,NA,NA,NA,NA
"3679","0303080161701802",53,NA,2,2,4,2,3,NA,NA,NA,NA,NA,NA
"3680","0303080161701803",13,NA,1,3,4,1,3,1,93,1,1,98,1
"3681","0303080161701804",17,NA,1,3,4,1,3,1,93,1,1,98,1
"3682","0303080161701805",9,NA,2,3,NA,NA,3,1,93,1,1,98,1
"3683","0303080161701806",NA,27,2,4,NA,NA,3,2,98,14,1,7,1
"3684","0303080161701807",24,NA,2,3,4,3,3,NA,NA,NA,NA,NA,NA
"3685","0303080161701808",NA,42,2,4,NA,NA,3,2,98,1,2,4,14
"3686","0303080161703301",61,NA,1,1,4,2,3,NA,NA,NA,NA,NA,NA
"3687","0303080161703302",45,NA,2,2,4,2,3,NA,NA,NA,NA,NA,NA
"3688","0303080161703303",10,NA,1,3,4,1,3,1,93,1,1,93,1
"3689","0303080161703304",15,NA,2,3,4,1,3,1,93,1,1,93,1
"3690","0303080161703305",7,NA,1,3,NA,NA,3,1,93,1,1,93,1
"3691","0303080161703306",7,NA,2,3,NA,NA,3,1,93,1,1,93,1
"3692","0303080161704701",30,NA,2,1,4,2,3,NA,NA,NA,NA,NA,NA
"3693","0303080161704702",11,NA,1,3,4,1,3,2,98,1,1,98,1
"3694","0303080161704703",8,NA,2,3,NA,NA,3,2,98,1,1,98,1
"3695","0303080161704704",NA,41,1,3,NA,NA,3,2,98,1,1,98,1
"3696","0303080161704705",NA,41,1,3,NA,NA,3,2,98,1,1,98,1
"3697","0303080161705601",78,NA,1,1,4,3,3,NA,NA,NA,NA,NA,NA
"3698","0303080161706101",82,NA,1,1,4,2,3,NA,NA,NA,NA,NA,NA
"3699","0303080161706102",13,NA,1,4,4,1,3,2,98,1,1,98,1
"3700","0303080161706103",30,NA,2,3,4,3,3,NA,NA,NA,NA,NA,NA
"3701","0303080161706104",16,NA,2,4,4,1,3,2,98,1,1,98,1
"3702","0303080161706105",45,NA,2,2,4,2,3,NA,NA,NA,NA,NA,NA
"3703","0303080161706106",6,NA,2,3,NA,NA,3,2,98,1,1,98,1
"3704","0303080161707601",36,NA,1,1,4,2,3,NA,NA,NA,NA,NA,NA
"3705","0303080161707602",34,NA,2,2,4,2,3,NA,NA,NA,NA,NA,NA
"3706","0303080161707603",13,NA,1,3,4,1,3,1,93,1,1,98,1
"3707","0303080161707604",6,NA,2,3,NA,NA,3,1,93,1,1,98,1
"3708","0303080161707605",NA,38,1,3,NA,NA,3,1,93,1,1,98,1
"3709","0303080161708801",59,NA,1,1,1,2,3,NA,NA,NA,NA,NA,NA
"3710","0303080161708802",52,NA,2,2,1,2,3,NA,NA,NA,NA,NA,NA
"3711","0303080161708803",25,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3712","0303080161710101",38,NA,1,1,4,2,3,NA,NA,NA,NA,NA,NA
"3713","0303080161710102",15,NA,2,3,4,1,3,1,98,1,2,95,14
"3714","0303080161710103",7,NA,1,3,NA,NA,3,1,98,1,2,95,14
"3715","0303080161710104",NA,39,1,3,NA,NA,3,1,98,1,2,95,14
"3716","0303080161711501",41,NA,1,1,4,2,3,NA,NA,NA,NA,NA,NA
"3717","0303080161711502",37,NA,2,2,4,2,3,NA,NA,NA,NA,NA,NA
"3718","0303080161711503",15,NA,1,3,4,1,3,1,93,1,1,98,1
"3719","0303080161711504",12,NA,2,3,4,1,3,1,93,1,1,98,1
"3720","0303080161711505",7,NA,2,3,NA,NA,3,1,93,1,1,98,1
"3721","0303080161711506",NA,44,1,3,NA,NA,3,1,93,1,1,98,1
"3722","0303080161712701",57,NA,2,1,4,3,3,NA,NA,NA,NA,NA,NA
"3723","0303080161712702",18,NA,2,3,4,1,3,NA,NA,NA,NA,NA,NA
"3724","0303080161712703",13,NA,2,3,4,1,3,2,98,1,1,98,1
"3725","0303080161715101",40,NA,1,1,4,2,3,NA,NA,NA,NA,NA,NA
"3726","0303080161715102",30,NA,2,2,4,2,3,NA,NA,NA,NA,NA,NA
"3727","0303080161715103",12,NA,1,3,4,1,3,1,98,2,1,98,2
"3728","0303080161715104",NA,38,2,3,NA,NA,3,1,98,1,1,98,1
"3729","0303100170100401",37,NA,1,1,1,2,3,NA,NA,NA,NA,NA,NA
"3730","0303100170100402",26,NA,2,2,1,2,3,NA,NA,NA,NA,NA,NA
"3731","0303100170100403",11,NA,1,3,1,1,3,1,3,1,1,98,1
"3732","0303100170100404",8,NA,1,3,NA,NA,3,1,3,1,1,98,1
"3733","0303100170100405",6,NA,2,3,NA,NA,3,1,3,1,1,98,1
"3734","0303100170102201",45,NA,1,1,1,2,3,NA,NA,NA,NA,NA,NA
"3735","0303100170102202",35,NA,2,2,1,2,3,NA,NA,NA,NA,NA,NA
"3736","0303100170102203",18,NA,2,3,1,1,3,1,96,14,1,98,1
"3737","0303100170104001",67,NA,1,1,1,2,3,NA,NA,NA,NA,NA,NA
"3738","0303100170104002",52,NA,2,2,1,2,3,NA,NA,NA,NA,NA,NA
"3739","0303100170104003",22,NA,1,3,1,1,3,NA,NA,NA,NA,NA,NA
"3740","0303100170104004",19,NA,1,3,1,1,3,NA,NA,NA,NA,NA,NA
"3741","0303100170104005",12,NA,2,3,1,1,3,1,96,1,1,98,1
"3742","0303100170104501",28,NA,2,1,1,3,3,NA,NA,NA,NA,NA,NA
"3743","0303100170104502",12,NA,1,3,1,1,3,2,98,1,1,5,1
"3744","0303100170104503",9,NA,2,3,NA,NA,3,2,93,1,1,5,1
"3745","0303100170106201",43,NA,2,2,1,2,3,NA,NA,NA,NA,NA,NA
"3746","0303100170106202",18,NA,2,3,1,1,3,2,93,1,1,2,1
"3747","0303100170106203",10,NA,2,3,1,1,3,2,93,1,1,2,1
"3748","0303100170108101",30,NA,1,1,1,2,3,NA,NA,NA,NA,NA,NA
"3749","0303100170108102",24,NA,2,2,1,2,3,NA,NA,NA,NA,NA,NA
"3750","0303100170109901",67,NA,2,1,1,5,3,NA,NA,NA,NA,NA,NA
"3751","0303100170109902",14,NA,1,4,1,1,3,2,93,1,2,3,1
"3752","0303100170110001",38,NA,1,1,1,2,3,NA,NA,NA,NA,NA,NA
"3753","0303100170110002",33,NA,2,2,1,2,3,NA,NA,NA,NA,NA,NA
"3754","0303100170110003",10,NA,2,3,1,1,3,1,98,1,1,98,1
"3755","0303100170110004",7,NA,1,3,NA,NA,3,1,98,1,1,98,1
"3756","0303100170111801",32,NA,1,1,1,2,3,NA,NA,NA,NA,NA,NA
"3757","0303100170111802",24,NA,2,2,1,2,3,NA,NA,NA,NA,NA,NA
"3758","0303100170111803",8,NA,1,3,NA,NA,3,1,98,1,1,98,1
"3759","0303100170111804",6,NA,2,3,NA,NA,3,1,98,1,1,98,1
"3760","0303100170113901",28,NA,1,1,1,2,3,NA,NA,NA,NA,NA,NA
"3761","0303100170113902",20,NA,2,2,1,2,3,NA,NA,NA,NA,NA,NA
"3762","0303100170115701",55,NA,2,1,1,5,3,NA,NA,NA,NA,NA,NA
"3763","0303100170115702",26,NA,2,3,1,3,3,NA,NA,NA,NA,NA,NA
"3764","0303100170115703",NA,15,2,4,NA,NA,3,2,3,1,1,2,1
"3765","0303100170117601",46,NA,1,1,1,2,3,NA,NA,NA,NA,NA,NA
"3766","0303100170117602",30,NA,2,2,1,2,3,NA,NA,NA,NA,NA,NA
"3767","0303100170117603",14,NA,1,3,1,1,3,1,3,1,1,98,1
"3768","0303100170117604",12,NA,1,3,1,1,3,1,3,1,1,98,1
"3769","0303100170117605",7,NA,1,3,NA,NA,3,1,3,1,1,98,1
"3770","0303100170117606",67,NA,1,9,1,5,3,NA,NA,NA,NA,NA,NA
"3771","0304030140100401",25,NA,1,1,4,1,3,NA,NA,NA,NA,NA,NA
"3772","0304030140100402",42,NA,2,5,4,6,3,NA,NA,NA,NA,NA,NA
"3773","0304030140100403",8,NA,1,7,NA,NA,3,2,98,1,2,98,1
"3774","0304030140101401",40,NA,1,1,4,2,3,NA,NA,NA,NA,NA,NA
"3775","0304030140101402",35,NA,2,2,4,2,3,NA,NA,NA,NA,NA,NA
"3776","0304030140101403",9,NA,1,3,NA,NA,3,1,98,1,2,98,1
"3777","0304030140101901",55,NA,2,1,4,6,3,NA,NA,NA,NA,NA,NA
"3778","0304030140102701",78,NA,2,1,4,6,3,NA,NA,NA,NA,NA,NA
"3779","0304030140103501",54,NA,1,1,4,2,3,NA,NA,NA,NA,NA,NA
"3780","0304030140103502",38,NA,2,2,4,2,3,NA,NA,NA,NA,NA,NA
"3781","0304030140103503",14,NA,2,3,4,1,3,1,5,1,1,98,1
"3782","0304030140103504",10,NA,2,3,4,1,3,1,5,1,1,98,1
"3783","0304030140103505",6,NA,1,3,NA,NA,3,1,5,1,1,98,1
"3784","0304030140103506",NA,31,2,3,NA,NA,3,1,5,1,1,98,1
"3785","0304030140105001",69,NA,2,1,4,6,3,NA,NA,NA,NA,NA,NA
"3786","0304030140106501",47,NA,1,1,4,2,3,NA,NA,NA,NA,NA,NA
"3787","0304030140106502",35,NA,2,2,4,2,3,NA,NA,NA,NA,NA,NA
"3788","0304030140106503",12,NA,1,3,4,1,3,1,93,1,1,4,1
"3789","0304030140106504",NA,26,1,3,NA,NA,3,1,93,1,1,4,1
"3790","0304030140108001",84,NA,1,1,4,2,3,NA,NA,NA,NA,NA,NA
"3791","0304030140108002",72,NA,2,2,4,2,3,NA,NA,NA,NA,NA,NA
"3792","0304030140108003",27,NA,1,3,4,1,3,NA,NA,NA,NA,NA,NA
"3793","0304030140108004",7,NA,2,4,NA,NA,3,2,98,1,2,98,1
"3794","0304030140109501",62,NA,2,1,4,6,3,NA,NA,NA,NA,NA,NA
"3795","0304030140109502",20,NA,1,3,4,1,3,NA,NA,NA,NA,NA,NA
"3796","0304030140109503",16,NA,2,3,4,1,3,2,98,1,1,98,1
"3797","0304030140111001",44,NA,2,1,4,5,3,NA,NA,NA,NA,NA,NA
"3798","0304030140111002",19,NA,1,3,4,1,3,NA,NA,NA,NA,NA,NA
"3799","0304030140111003",17,NA,1,3,4,1,3,2,98,1,1,98,1
"3800","0304030140111004",15,NA,1,3,4,1,3,2,98,1,1,98,1
"3801","0304030140111005",7,NA,2,3,NA,NA,3,2,98,1,1,98,1
"3802","0304030140112501",62,NA,1,1,4,2,3,NA,NA,NA,NA,NA,NA
"3803","0304030140112502",35,NA,2,2,4,2,3,NA,NA,NA,NA,NA,NA
"3804","0304030140112503",16,NA,2,3,4,1,3,1,93,1,1,98,1
"3805","0304030140112504",6,NA,1,3,NA,NA,3,1,93,1,1,98,1
"3806","0304030140114001",42,NA,1,1,4,2,3,NA,NA,NA,NA,NA,NA
"3807","0304030140114002",30,NA,2,2,4,2,3,NA,NA,NA,NA,NA,NA
"3808","0304030140114003",12,NA,1,3,4,1,3,1,98,1,1,98,1
"3809","0304030140114004",9,NA,2,3,NA,NA,3,1,98,1,1,98,1
"3810","0304030140114005",6,NA,1,3,NA,NA,3,1,98,1,1,98,1
"3811","0304060080100401",68,NA,2,1,4,6,3,NA,NA,NA,NA,NA,NA
"3812","0304060080100402",22,NA,1,4,4,1,3,NA,NA,NA,NA,NA,NA
"3813","0304060080100403",6,NA,1,4,NA,NA,3,2,98,1,2,98,1
"3814","0304060080101601",43,NA,2,1,4,6,3,NA,NA,NA,NA,NA,NA
"3815","0304060080101602",21,NA,1,3,4,1,3,NA,NA,NA,NA,NA,NA
"3816","0304060080101603",6,NA,2,3,NA,NA,3,2,98,1,1,98,1
"3817","0304060080101604",14,NA,1,3,4,1,3,2,98,1,1,98,1
"3818","0304060080102801",25,NA,1,1,4,2,3,NA,NA,NA,NA,NA,NA
"3819","0304060080102802",48,NA,2,5,4,6,3,NA,NA,NA,NA,NA,NA
"3820","0304060080102803",8,NA,1,7,NA,NA,3,2,98,1,2,98,14
"3821","0304060080102804",5,NA,1,7,NA,NA,3,2,98,1,2,98,14
"3822","0304060080102805",16,NA,1,15,4,1,3,2,98,1,2,98,1
"3823","0304060080102806",18,NA,2,2,4,2,3,NA,NA,NA,NA,NA,NA
"3824","0304060080104101",49,NA,1,1,4,2,3,NA,NA,NA,NA,NA,NA
"3825","0304060080104102",31,NA,2,2,4,2,3,NA,NA,NA,NA,NA,NA
"3826","0304060080104103",11,NA,1,3,4,1,3,1,98,1,1,98,1
"3827","0304060080104104",8,NA,2,3,NA,NA,3,1,98,1,1,98,1
"3828","0304060080104105",5,NA,1,3,NA,NA,3,1,98,1,1,98,1
"3829","0304060080104106",NA,39,1,3,NA,NA,3,1,98,1,1,98,1
"3830","0304060080105301",47,NA,1,1,4,2,3,NA,NA,NA,NA,NA,NA
"3831","0304060080105302",44,NA,2,2,4,2,3,NA,NA,NA,NA,NA,NA
"3832","0304060080105303",18,NA,2,3,4,1,3,NA,NA,NA,NA,NA,NA
"3833","0304060080105304",14,NA,2,3,4,1,3,1,98,1,1,98,1
"3834","0304060080105305",12,NA,2,3,4,1,3,1,98,1,1,98,1
"3835","0304060080105401",21,NA,1,1,1,1,3,NA,NA,NA,NA,NA,NA
"3836","0304060080106501",69,NA,1,1,4,2,3,NA,NA,NA,NA,NA,NA
"3837","0304060080106502",49,NA,2,2,4,2,3,NA,NA,NA,NA,NA,NA
"3838","0304060080106503",37,NA,2,3,4,4,3,NA,NA,NA,NA,NA,NA
"3839","0304060080106504",13,NA,1,4,4,1,3,2,6,1,1,3,1
"3840","0304060080106505",NA,36,1,4,NA,NA,3,2,6,1,1,3,1
"3841","0304060080107901",89,NA,1,1,4,6,3,NA,NA,NA,NA,NA,NA
"3842","0304060080107902",19,NA,2,4,4,1,3,NA,NA,NA,NA,NA,NA
"3843","0304060080109001",31,NA,1,1,4,2,3,NA,NA,NA,NA,NA,NA
"3844","0304060080109002",23,NA,2,2,4,2,3,NA,NA,NA,NA,NA,NA
"3845","0304060080109201",40,NA,1,1,4,2,3,NA,NA,NA,NA,NA,NA
"3846","0304060080109202",28,NA,2,2,4,2,3,NA,NA,NA,NA,NA,NA
"3847","0304060080109203",NA,51,1,3,NA,NA,3,1,6,14,1,98,8
"3848","0304060080110401",47,NA,1,1,4,2,3,NA,NA,NA,NA,NA,NA
"3849","0304060080110402",37,NA,2,2,4,2,3,NA,NA,NA,NA,NA,NA
"3850","0304060080110403",18,NA,1,3,4,1,3,NA,NA,NA,NA,NA,NA
"3851","0304060080110404",15,NA,1,3,4,1,3,1,9,1,1,6,1
"3852","0304060080110405",9,NA,1,3,NA,NA,3,1,9,1,1,6,1
"3853","0304060080110406",74,NA,2,5,4,6,3,NA,NA,NA,NA,NA,NA
"3854","0304060080111801",29,NA,1,1,4,2,3,NA,NA,NA,NA,NA,NA
"3855","0304060080111802",24,NA,2,2,4,2,3,NA,NA,NA,NA,NA,NA
"3856","0304060080111803",5,NA,2,3,NA,NA,3,1,98,1,1,2,1
"3857","0304060080111804",NA,13,2,3,NA,NA,3,1,98,1,1,2,1
"3858","0304090120300401",53,NA,1,1,4,2,3,NA,NA,NA,NA,NA,NA
"3859","0304090120300402",32,NA,2,2,4,2,3,NA,NA,NA,NA,NA,NA
"3860","0304090120300403",18,NA,1,3,4,2,3,NA,NA,NA,NA,NA,NA
"3861","0304090120300404",16,NA,2,3,4,2,3,1,98,1,2,98,1
"3862","0304090120300405",13,NA,1,3,4,2,3,1,98,1,2,98,1
"3863","0304090120300406",9,NA,2,3,NA,NA,3,1,98,1,1,98,1
"3864","0304090120300407",NA,NA,2,3,NA,NA,3,NA,NA,NA,NA,NA,NA
"3865","0304090120300408",NA,9,1,3,NA,NA,3,1,98,1,1,98,1
"3866","0304090120301601",33,NA,1,1,4,4,1,NA,NA,NA,NA,NA,NA
"3867","0304090120301602",NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3868","0304090120301603",NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3869","0304090120302801",57,NA,1,1,4,2,3,NA,NA,NA,NA,NA,NA
"3870","0304090120302802",49,NA,2,2,4,2,3,NA,NA,NA,NA,NA,NA
"3871","0304090120302803",21,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3872","0304090120304001",48,NA,1,1,4,2,3,NA,NA,NA,NA,NA,NA
"3873","0304090120304002",39,NA,2,2,4,2,3,NA,NA,NA,NA,NA,NA
"3874","0304090120304003",25,NA,1,2,4,2,3,NA,NA,NA,NA,NA,NA
"3875","0304090120304004",23,NA,2,3,4,2,3,NA,NA,NA,NA,NA,NA
"3876","0304090120304005",NA,42,1,4,NA,NA,3,1,8,1,1,8,1
"3877","0304090120304006",NA,42,1,4,NA,NA,3,1,8,1,1,8,1
"3878","0304090120305201",46,NA,1,1,4,2,3,NA,NA,NA,NA,NA,NA
"3879","0304090120305202",37,NA,2,2,4,2,3,NA,NA,NA,NA,NA,NA
"3880","0304090120305203",16,NA,2,3,4,2,3,1,5,1,1,4,1
"3881","0304090120305204",14,NA,1,3,4,2,3,1,5,1,1,4,1
"3882","0304090120305205",13,NA,2,3,4,2,3,1,5,1,1,4,1
"3883","0304090120305206",9,NA,1,3,NA,NA,3,1,5,1,1,4,1
"3884","0304090120306501",24,NA,1,1,4,2,3,NA,NA,NA,NA,NA,NA
"3885","0304090120306502",61,NA,2,5,4,4,3,NA,NA,NA,NA,NA,NA
"3886","0304090120306503",5,NA,1,3,NA,NA,3,1,4,1,2,2,10
"3887","0304090120307701",71,NA,1,1,4,2,3,NA,NA,NA,NA,NA,NA
"3888","0304090120307702",61,NA,2,2,4,2,3,NA,NA,NA,NA,NA,NA
"3889","0304090120307703",28,NA,2,3,4,1,3,NA,NA,NA,NA,NA,NA
"3890","0304090120307704",24,NA,1,3,4,1,3,NA,NA,NA,NA,NA,NA
"3891","0304090120307705",20,NA,1,3,4,1,3,NA,NA,NA,NA,NA,NA
"3892","0304090120307706",17,NA,2,3,4,1,3,1,98,1,1,98,1
"3893","0304090120307707",9,NA,2,3,NA,NA,3,1,98,1,1,98,1
"3894","0304090120309001",74,NA,1,1,4,2,3,NA,NA,NA,NA,NA,NA
"3895","0304090120309002",42,NA,2,2,4,2,3,NA,NA,NA,NA,NA,NA
"3896","0304090120309003",22,NA,1,3,4,1,3,NA,NA,NA,NA,NA,NA
"3897","0304090120309004",20,NA,1,3,4,1,3,NA,NA,NA,NA,NA,NA
"3898","0304090120309005",18,NA,2,3,4,1,3,NA,NA,NA,NA,NA,NA
"3899","0304090120309006",16,NA,1,3,4,1,3,1,96,1,1,98,1
"3900","0304090120310201",58,NA,2,1,4,2,3,NA,NA,NA,NA,NA,NA
"3901","0304090120310202",92,NA,1,2,4,2,3,NA,NA,NA,NA,NA,NA
"3902","0304090120310203",21,NA,1,3,4,1,3,NA,NA,NA,NA,NA,NA
"3903","0304090120311601",31,NA,1,1,4,2,3,NA,NA,NA,NA,NA,NA
"3904","0304090120311602",27,NA,2,2,4,2,3,NA,NA,NA,NA,NA,NA
"3905","0304090120311603",9,NA,2,3,NA,NA,3,2,98,3,1,1,14
"3906","0304090120311604",NA,49,2,3,NA,NA,3,1,3,6,1,1,14
"3907","0304090120311605",NA,16,2,3,NA,NA,3,1,3,6,1,1,14
"3908","0304090120313401",29,NA,1,1,4,2,3,NA,NA,NA,NA,NA,NA
"3909","0304090120313402",27,NA,2,2,4,2,3,NA,NA,NA,NA,NA,NA
"3910","0304090120313403",9,NA,1,3,NA,NA,3,1,5,6,1,2,1
"3911","0304090120313404",8,NA,1,3,NA,NA,3,1,5,6,1,2,1
"3912","0304090120313405",NA,37,2,3,NA,NA,3,1,5,6,1,2,1
"3913","0304090120313406",71,NA,2,5,4,6,3,NA,NA,NA,NA,NA,NA
"3914","0304090120315001",28,NA,1,1,4,2,3,NA,NA,NA,NA,NA,NA
"3915","0304090120315002",24,NA,2,2,4,2,3,NA,NA,NA,NA,NA,NA
"3916","0304090120315003",NA,15,1,3,NA,NA,3,1,4,3,1,4,14
"3917","0304110090300301",48,NA,1,1,4,2,3,NA,NA,NA,NA,NA,NA
"3918","0304110090300302",46,NA,2,2,4,2,3,NA,NA,NA,NA,NA,NA
"3919","0304110090300303",20,NA,2,3,4,1,3,NA,NA,NA,NA,NA,NA
"3920","0304110090300304",17,NA,1,3,4,1,3,1,98,1,1,98,1
"3921","0304110090300305",14,NA,1,3,4,1,3,1,98,1,1,98,1
"3922","0304110090300306",11,NA,2,3,4,1,3,1,98,1,1,98,1
"3923","0304110090300307",42,NA,1,6,4,4,3,NA,NA,NA,NA,NA,NA
"3924","0304110090301501",69,NA,1,1,1,2,3,NA,NA,NA,NA,NA,NA
"3925","0304110090301502",63,NA,2,2,1,2,3,NA,NA,NA,NA,NA,NA
"3926","0304110090301503",28,NA,2,3,1,5,3,NA,NA,NA,NA,NA,NA
"3927","0304110090301504",27,NA,1,3,1,1,3,NA,NA,NA,NA,NA,NA
"3928","0304110090301505",10,NA,2,3,1,1,3,1,98,1,1,98,1
"3929","0304110090301506",NA,50,1,3,NA,NA,3,1,98,1,1,98,1
"3930","0304110090301507",NA,7,1,3,NA,NA,3,1,98,1,1,98,1
"3931","0304110090302801",76,NA,1,1,4,5,3,NA,NA,NA,NA,NA,NA
"3932","0304110090302802",NA,NA,NA,2,NA,NA,3,NA,NA,NA,NA,NA,NA
"3933","0304110090302803",15,NA,1,3,4,1,3,1,98,NA,2,NA,NA
"3934","0304110090304201",44,NA,1,1,1,2,3,NA,NA,NA,NA,NA,NA
"3935","0304110090304202",33,NA,2,2,1,2,3,NA,NA,NA,NA,NA,NA
"3936","0304110090304203",18,NA,1,3,1,2,3,NA,NA,NA,NA,NA,NA
"3937","0304110090304204",12,NA,1,3,1,1,3,1,5,1,1,98,1
"3938","0304110090304205",16,NA,2,13,1,2,3,2,8,1,2,93,1
"3939","0304110090304206",16,NA,2,3,1,1,3,1,5,1,1,98,1
"3940","0304110090305501",59,NA,1,1,1,2,3,NA,NA,NA,NA,NA,NA
"3941","0304110090305502",48,NA,2,2,1,2,3,NA,NA,NA,NA,NA,NA
"3942","0304110090305503",17,NA,2,3,1,1,3,1,98,1,1,98,1
"3943","0304110090305504",15,NA,1,3,1,1,3,1,98,1,1,98,1
"3944","0304110090306801",77,NA,1,1,1,2,3,NA,NA,NA,NA,NA,NA
"3945","0304110090306802",68,NA,2,2,1,2,3,NA,NA,NA,NA,NA,NA
"3946","0304110090306803",NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3947","0304110090306804",NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3948","0304110090308101",24,NA,1,1,4,2,3,NA,NA,NA,NA,NA,NA
"3949","0304110090308102",19,NA,2,2,4,2,3,NA,NA,NA,NA,NA,NA
"3950","0304110090308103",NA,7,1,3,NA,NA,3,1,4,1,1,5,1
"3951","0304110090308104",NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3952","0304110090309501",37,NA,1,1,1,2,3,NA,NA,NA,NA,NA,NA
"3953","0304110090309502",29,NA,2,2,1,2,3,NA,NA,NA,NA,NA,NA
"3954","0304110090309503",12,NA,2,3,1,1,3,1,3,1,1,98,1
"3955","0304110090309504",8,NA,2,3,NA,NA,3,1,3,1,1,98,1
"3956","0304110090309505",5,NA,1,3,NA,NA,3,1,3,1,1,98,1
"3957","0304110090309506",11,NA,1,13,1,1,3,2,98,1,2,98,1
"3958","0304110090311801",76,NA,1,1,4,3,3,NA,NA,NA,NA,NA,NA
"3959","0304110090311802",51,NA,2,2,4,3,3,NA,NA,NA,NA,NA,NA
"3960","0304110090312101",44,NA,1,1,1,2,3,NA,NA,NA,NA,NA,NA
"3961","0304110090312102",38,NA,2,2,1,2,3,NA,NA,NA,NA,NA,NA
"3962","0304110090312103",7,NA,2,3,NA,NA,3,1,93,1,1,98,1
"3963","0304110090312104",NA,29,2,3,NA,NA,3,1,93,1,1,98,1
